"zodis","total","singular","singular.num","plural","plural.num"
"petulantibus",1,"",0,"",0
"pezelius",1,"",0,"",0
"ph",1,"",0,"",0
"phaeaces",1,"",0,"",0
"phaedo",1,"",0,"",0
"phaedonis",1,"",0,"",0
"phaedr",1,"",0,"",0
"phaedro",1,"",0,"",0
"phaenicum",1,"",0,"",0
"phaenissa",1,"",0,"",0
"phaerecides",1,"",0,"",0
"phaerus",1,"",0,"",0
"phaeton",1,"",0,"",0
"phalanx",1,"",0,"",0
"phaleras",1,"",0,"",0
"phanaretae",1,"",0,"",0
"phantasiae",1,"",0,"",0
"phantasies",1,"",0,"",0
"phantasmata",1,"",0,"",0
"pharetra",1,"",0,"",0
"pharetrae",1,"",0,"",0
"pharmac",1,"",0,"",0
"pharmaceutica",1,"",0,"",0
"pharmaceutical",1,"",0,"",0
"pharmaceutice",1,"",0,"",0
"pharmaceutics",1,"",0,"",0
"pharmacia",1,"",0,"",0
"pharmacop",1,"",0,"",0
"pharmacopaea",1,"",0,"",0
"pharmacopola",1,"",0,"",0
"pharmacos",1,"",0,"",0
"pharmacum",1,"",0,"",0
"pharyllus",1,"",0,"",0
"phayllus",1,"",0,"",0
"phegius",1,"",0,"",0
"phemius",1,"",0,"",0
"phenomenis",1,"",0,"",0
"pherousai",1,"",0,"",0
"phialis",1,"",0,"",0
"philadelphus",1,"",0,"",0
"philanus",1,"",0,"",0
"philarguria",1,"",0,"",0
"philargurian",1,"",0,"",0
"philauti",1,"",0,"",0
"philebo",1,"",0,"",0
"philebus",1,"",0,"",0
"philelphus",1,"",0,"",0
"philemasium",1,"",0,"",0
"philematium",1,"",0,"",0
"philenis",1,"",0,"",0
"philes",1,"",0,"",0
"philibert",1,"",0,"",0
"philinium",1,"",0,"",0
"philippa",1,"",0,"",0
"philippi",1,"",0,"",0
"philippines",1,"",0,"",0
"philippisat",1,"",0,"",0
"phillip",1,"",0,"",0
"philocharinus",1,"",0,"",0
"philocharus",1,"",0,"",0
"philocolus",1,"",0,"",0
"philodotus",1,"",0,"",0
"philolaches",1,"",0,"",0
"philologia",1,"",0,"",0
"philologist",1,"",0,"",0
"philopaemenes",1,"",0,"",0
"philophaemen",1,"",0,"",0
"philopseud",1,"",0,"",0
"philosop",1,"",0,"",0
"philosophastri",1,"",0,"",0
"philosophentur",1,"",0,"",0
"philosophiaem",1,"",0,"",0
"philosophiam",1,"",0,"",0
"philosophically",1,"",0,"",0
"philosophorum",1,"",0,"",0
"philt",1,"",0,"",0
"phisiologia",1,"",0,"",0
"phlegon",1,"",0,"",0
"phobou",1,"",0,"",0
"phocias",1,"",0,"",0
"phocicis",1,"",0,"",0
"phocis",1,"",0,"",0
"phocius",1,"",0,"",0
"phoeacia",1,"",0,"",0
"phoebeae",1,"",0,"",0
"phoebi",1,"",0,"",0
"phoebique",1,"",0,"",0
"phoebo",1,"",0,"",0
"phoenicia",1,"",0,"",0
"phoenician",1,"",0,"",0
"phonaen",1,"",0,"",0
"phornutus",1,"",0,"",0
"phoroneus",1,"",0,"",0
"phortion",1,"",0,"",0
"photinians",1,"",0,"",0
"phraen",1,"",0,"",0
"phraenetical",1,"",0,"",0
"phrenas",1,"",0,"",0
"phrenesin",1,"",0,"",0
"phreneticorum",1,"",0,"",0
"phrenitis",1,"",0,"",0
"phrensi",1,"",0,"",0
"phrenzy",1,"",0,"",0
"phryga",1,"",0,"",0
"phrygia",1,"",0,"",0
"phrygius",1,"",0,"",0
"phthoneei",1,"",0,"",0
"phulla",1,"",0,"",0
"phylarchus",1,"",0,"",0
"phyllis",1,"",0,"",0
"phyresides",1,"",0,"",0
"physick",1,"",0,"",0
"physicum",1,"",0,"",0
"physio",1,"",0,"",0
"physiognomia",1,"",0,"",0
"physiognomicae",1,"",0,"",0
"physiognomical",1,"",0,"",0
"physiolog",1,"",0,"",0
"piacenza",1,"",0,"",0
"piae",1,"",0,"",0
"pica",1,"",0,"",0
"picardus",1,"",0,"",0
"picardy",1,"",0,"",0
"picatrix",1,"",0,"",0
"piceam",1,"",0,"",0
"picinus",1,"",0,"",0
"pickedevant",1,"",0,"",0
"pickedevanted",1,"",0,"",0
"pickled",1,"",0,"",0
"picks",1,"",0,"",0
"pickthank",1,"",0,"",0
"picolominens",1,"",0,"",0
"picta",1,"",0,"",0
"pictaeque",1,"",0,"",0
"picto",1,"",0,"",0
"pictor",1,"",0,"",0
"pictoribus",1,"",0,"",0
"pictorus",1,"",0,"",0
"picturis",1,"",0,"",0
"piecrust",1,"",0,"",0
"pielas",1,"",0,"",0
"pierced",1,"",0,"",0
"pieridies",1,"",0,"",0
"pierleonus",1,"",0,"",0
"pigeat",1,"",0,"",0
"pigmaeus",1,"",0,"",0
"pigmalionis",1,"",0,"",0
"pigments",1,"",0,"",0
"pigmy",1,"",0,"",0
"pignora",1,"",0,"",0
"pignusque",1,"",0,"",0
"pigrosque",1,"",0,"",0
"pigrum",1,"",0,"",0
"pigsney",1,"",0,"",0
"pii",1,"",0,"",0
"pila",1,"",0,"",0
"pilae",1,"",0,"",0
"pilapians",1,"",0,"",0
"piled",1,"",0,"",0
"pileum",1,"",0,"",0
"pilfer",1,"",0,"",0
"pillage",1,"",0,"",0
"pilos",1,"",0,"",0
"pimbria",1,"",0,"",0
"pimpernel",1,"",0,"",0
"pinaeus",1,"",0,"",0
"pinas",1,"",0,"",0
"pinch",1,"",0,"",0
"pindi",1,"",0,"",0
"pindus",1,"",0,"",0
"pineapple",1,"",0,"",0
"pineth",1,"",0,"",0
"pinetus",1,"",0,"",0
"pinge",1,"",0,"",0
"pinget",1,"",0,"",0
"pining",1,"",0,"",0
"pinnacle",1,"",0,"",0
"pinsit",1,"",0,"",0
"pint",1,"",0,"",0
"pinus",1,"",0,"",0
"pinzonus",1,"",0,"",0
"pio",1,"",0,"",0
"pipere",1,"",0,"",0
"piperion",1,"",0,"",0
"piracies",1,"",0,"",0
"piraeo",1,"",0,"",0
"piraeum",1,"",0,"",0
"piraeus",1,"",0,"",0
"pirithous",1,"",0,"",0
"pirovanus",1,"",0,"",0
"pisani",1,"",0,"",0
"pisc",1,"",0,"",0
"piscantur",1,"",0,"",0
"piscatorem",1,"",0,"",0
"piscesque",1,"",0,"",0
"piscina",1,"",0,"",0
"piscium",1,"",0,"",0
"piscosissimo",1,"",0,"",0
"pish",1,"",0,"",0
"pisistratus",1,"",0,"",0
"pismires",1,"",0,"",0
"pissing",1,"",0,"",0
"pistick",1,"",0,"",0
"pistol",1,"",0,"",0
"pistorium",1,"",0,"",0
"pistorum",1,"",0,"",0
"pistrinam",1,"",0,"",0
"pistum",1,"",0,"",0
"pitching",1,"",0,"",0
"pitfalls",1,"",0,"",0
"pith",1,"",0,"",0
"pithidice",1,"",0,"",0
"pithily",1,"",0,"",0
"pitho",1,"",0,"",0
"pithy",1,"",0,"",0
"pitsius",1,"",0,"",0
"pittisare",1,"",0,"",0
"pituitam",1,"",0,"",0
"pituitosum",1,"",0,"",0
"pixide",1,"",0,"",0
"pixidem",1,"",0,"",0
"pixidum",1,"",0,"",0
"pixis",1,"",0,"",0
"pizarro",1,"",0,"",0
"placabilis",1,"",0,"",0
"placant",1,"",0,"",0
"placatur",1,"",0,"",0
"placeat",1,"",0,"",0
"placendi",1,"",0,"",0
"placent",1,"",0,"",0
"placenta",1,"",0,"",0
"placentae",1,"",0,"",0
"placentas",1,"",0,"",0
"placentius",1,"",0,"",0
"placerem",1,"",0,"",0
"placerent",1,"",0,"",0
"placeret",1,"",0,"",0
"placida",1,"",0,"",0
"placidas",1,"",0,"",0
"placidissima",1,"",0,"",0
"placidissime",1,"",0,"",0
"placing",1,"",0,"",0
"placit",1,"",0,"",0
"placitis",1,"",0,"",0
"placitone",1,"",0,"",0
"placitum",1,"",0,"",0
"placrent",1,"",0,"",0
"placuisse",1,"",0,"",0
"placuitque",1,"",0,"",0
"plaen",1,"",0,"",0
"plagiarisms",1,"",0,"",0
"plagiarius",1,"",0,"",0
"plagis",1,"",0,"",0
"plaid",1,"",0,"",0
"plainness",1,"",0,"",0
"plaintain",1,"",0,"",0
"plait",1,"",0,"",0
"plaited",1,"",0,"",0
"planctum",1,"",0,"",0
"plancus",1,"",0,"",0
"plangitis",1,"",0,"",0
"planissime",1,"",0,"",0
"plano",1,"",0,"",0
"planta",1,"",0,"",0
"plantae",1,"",0,"",0
"plantagenet",1,"",0,"",0
"plantam",1,"",0,"",0
"plantare",1,"",0,"",0
"planted",1,"",0,"",0
"plantis",1,"",0,"",0
"plashed",1,"",0,"",0
"plataea",1,"",0,"",0
"platanus",1,"",0,"",0
"plateas",1,"",0,"",0
"plateis",1,"",0,"",0
"plateras",1,"",0,"",0
"platonic",1,"",0,"",0
"platonica",1,"",0,"",0
"platonicus",1,"",0,"",0
"plaudite",1,"",0,"",0
"plaudits",1,"",0,"",0
"plausum",1,"",0,"",0
"playful",1,"",0,"",0
"pleasance",1,"",0,"",0
"pleasantness",1,"",0,"",0
"plebecula",1,"",0,"",0
"plebeia",1,"",0,"",0
"plectere",1,"",0,"",0
"pleiades",1,"",0,"",0
"plenae",1,"",0,"",0
"plenaque",1,"",0,"",0
"plenary",1,"",0,"",0
"pleni",1,"",0,"",0
"pleniore",1,"",0,"",0
"pleniorem",1,"",0,"",0
"pleniorom",1,"",0,"",0
"plenis",1,"",0,"",0
"plenius",1,"",0,"",0
"plenteously",1,"",0,"",0
"plentiful",1,"",0,"",0
"plentifully",1,"",0,"",0
"pleonasms",1,"",0,"",0
"plerasque",1,"",0,"",0
"plerisque",1,"",0,"",0
"plerosque",1,"",0,"",0
"plessis",1,"",0,"",0
"plethora",1,"",0,"",0
"pleura",1,"",0,"",0
"pleurisies",1,"",0,"",0
"pleusides",1,"",0,"",0
"pliant",1,"",0,"",0
"plilos",1,"",0,"",0
"plinias",1,"",0,"",0
"plinio",1,"",0,"",0
"plinus",1,"",0,"",0
"ploratur",1,"",0,"",0
"ploratus",1,"",0,"",0
"ploughman",1,"",0,"",0
"plovers",1,"",0,"",0
"plum",1,"",0,"",0
"pluma",1,"",0,"",0
"plumbeam",1,"",0,"",0
"plumis",1,"",0,"",0
"plump",1,"",0,"",0
"plunderers",1,"",0,"",0
"plunge",1,"",0,"",0
"plunges",1,"",0,"",0
"plurimis",1,"",0,"",0
"plurimos",1,"",0,"",0
"plurimus",1,"",0,"",0
"plurirmum",1,"",0,"",0
"plusque",1,"",0,"",0
"plutarchus",1,"",0,"",0
"pluvia",1,"",0,"",0
"poachers",1,"",0,"",0
"pocky",1,"",0,"",0
"poculentis",1,"",0,"",0
"poculum",1,"",0,"",0
"podag",1,"",0,"",0
"podagra",1,"",0,"",0
"podalirius",1,"",0,"",0
"podex",1,"",0,"",0
"podolians",1,"",0,"",0
"poema",1,"",0,"",0
"poenam",1,"",0,"",0
"poenis",1,"",0,"",0
"poenitenda",1,"",0,"",0
"poenitent",1,"",0,"",0
"poesia",1,"",0,"",0
"poesis",1,"",0,"",0
"poetam",1,"",0,"",0
"poetaster",1,"",0,"",0
"poetices",1,"",0,"",0
"poeticus",1,"",0,"",0
"poetus",1,"",0,"",0
"polemius",1,"",0,"",0
"polemus",1,"",0,"",0
"polentia",1,"",0,"",0
"polesworth",1,"",0,"",0
"poliaenus",1,"",0,"",0
"poliarchus",1,"",0,"",0
"policrita",1,"",0,"",0
"polid",1,"",0,"",0
"polienus",1,"",0,"",0
"polilurque",1,"",0,"",0
"polished",1,"",0,"",0
"politai",1,"",0,"",0
"politice",1,"",0,"",0
"politicis",1,"",0,"",0
"politicorum",1,"",0,"",0
"politum",1,"",0,"",0
"poll",1,"",0,"",0
"pollent",1,"",0,"",0
"pollicem",1,"",0,"",0
"pollicitus",1,"",0,"",0
"polling",1,"",0,"",0
"pollui",1,"",0,"",0
"pollute",1,"",0,"",0
"polluti",1,"",0,"",0
"polluunt",1,"",0,"",0
"polonus",1,"",0,"",0
"polu",1,"",0,"",0
"polui",1,"",0,"",0
"polyanthean",1,"",0,"",0
"polyarchus",1,"",0,"",0
"polycles",1,"",0,"",0
"polycletum",1,"",0,"",0
"polyd",1,"",0,"",0
"polydaenna",1,"",0,"",0
"polygraphy",1,"",0,"",0
"polyhistors",1,"",0,"",0
"polymaths",1,"",0,"",0
"polypheme",1,"",0,"",0
"polypus",1,"",0,"",0
"poma",1,"",0,"",0
"pomanders",1,"",0,"",0
"pomerland",1,"",0,"",0
"pompae",1,"",0,"",0
"pompam",1,"",0,"",0
"pomponatis",1,"",0,"",0
"pomponatus",1,"",0,"",0
"pomporiatius",1,"",0,"",0
"pomptinae",1,"",0,"",0
"pondere",1,"",0,"",0
"ponderibus",1,"",0,"",0
"ponderous",1,"",0,"",0
"ponere",1,"",0,"",0
"ponerentur",1,"",0,"",0
"poneretur",1,"",0,"",0
"poneturque",1,"",0,"",0
"ponit",1,"",0,"",0
"ponitur",1,"",0,"",0
"pontan",1,"",0,"",0
"pontanum",1,"",0,"",0
"ponte",1,"",0,"",0
"ponti",1,"",0,"",0
"pontic",1,"",0,"",0
"pontice",1,"",0,"",0
"pontico",1,"",0,"",0
"pontificatus",1,"",0,"",0
"pontifices",1,"",0,"",0
"pontius",1,"",0,"",0
"ponto",1,"",0,"",0
"pop",1,"",0,"",0
"popelius",1,"",0,"",0
"popinae",1,"",0,"",0
"popinis",1,"",0,"",0
"poplites",1,"",0,"",0
"poplitibus",1,"",0,"",0
"poppaea",1,"",0,"",0
"poppea",1,"",0,"",0
"popularem",1,"",0,"",0
"popularis",1,"",0,"",0
"populatione",1,"",0,"",0
"populeo",1,"",0,"",0
"populusque",1,"",0,"",0
"porcellus",1,"",0,"",0
"porch",1,"",0,"",0
"porches",1,"",0,"",0
"porcinus",1,"",0,"",0
"porcius",1,"",0,"",0
"porcos",1,"",0,"",0
"porcus",1,"",0,"",0
"porrectan",1,"",0,"",0
"porrectis",1,"",0,"",0
"porrigit",1,"",0,"",0
"porrum",1,"",0,"",0
"portae",1,"",0,"",0
"portage",1,"",0,"",0
"portam",1,"",0,"",0
"portando",1,"",0,"",0
"portantur",1,"",0,"",0
"portaret",1,"",0,"",0
"portarum",1,"",0,"",0
"portate",1,"",0,"",0
"portentaque",1,"",0,"",0
"portenti",1,"",0,"",0
"portentosa",1,"",0,"",0
"portentosae",1,"",0,"",0
"portentous",1,"",0,"",0
"portentum",1,"",0,"",0
"portet",1,"",0,"",0
"portia",1,"",0,"",0
"portray",1,"",0,"",0
"portsmouth",1,"",0,"",0
"portugallia",1,"",0,"",0
"portugals",1,"",0,"",0
"portulac",1,"",0,"",0
"portuous",1,"",0,"",0
"poscas",1,"",0,"",0
"poscimus",1,"",0,"",0
"posco",1,"",0,"",0
"posed",1,"",0,"",0
"positam",1,"",0,"",0
"positi",1,"",0,"",0
"positis",1,"",0,"",0
"positive",1,"",0,"",0
"positum",1,"",0,"",0
"positumque",1,"",0,"",0
"possent",1,"",0,"",0
"possessing",1,"",0,"",0
"possessiones",1,"",0,"",0
"possessionum",1,"",0,"",0
"possevinus",1,"",0,"",0
"possideat",1,"",0,"",0
"possidentem",1,"",0,"",0
"possideri",1,"",0,"",0
"possides",1,"",0,"",0
"possimus",1,"",0,"",0
"postera",1,"",0,"",0
"posteritati",1,"",0,"",0
"posterities",1,"",0,"",0
"posthumia",1,"",0,"",0
"postmodum",1,"",0,"",0
"postponet",1,"",0,"",0
"postponit",1,"",0,"",0
"postremae",1,"",0,"",0
"postremi",1,"",0,"",0
"postremo",1,"",0,"",0
"posts",1,"",0,"",0
"postulabant",1,"",0,"",0
"postulas",1,"",0,"",0
"postum",1,"",0,"",0
"postvorta",1,"",0,"",0
"posuerint",1,"",0,"",0
"posuitque",1,"",0,"",0
"pota",1,"",0,"",0
"potab",1,"",0,"",0
"potando",1,"",0,"",0
"potantem",1,"",0,"",0
"potantes",1,"",0,"",0
"potat",1,"",0,"",0
"potatoris",1,"",0,"",0
"potensque",1,"",0,"",0
"potentem",1,"",0,"",0
"potenti",1,"",0,"",0
"potentiorum",1,"",0,"",0
"potentiusque",1,"",0,"",0
"poteram",1,"",0,"",0
"potero",1,"",0,"",0
"poterunt",1,"",0,"",0
"potet",1,"",0,"",0
"potina",1,"",0,"",0
"potio",1,"",0,"",0
"potione",1,"",0,"",0
"potissima",1,"",0,"",0
"potitos",1,"",0,"",0
"potitur",1,"",0,"",0
"potor",1,"",0,"",0
"potoribus",1,"",0,"",0
"potuere",1,"",0,"",0
"potuerit",1,"",0,"",0
"potui",1,"",0,"",0
"potuisti",1,"",0,"",0
"poultices",1,"",0,"",0
"powerfully",1,"",0,"",0
"pra",1,"",0,"",0
"prac",1,"",0,"",0
"practic",1,"",0,"",0
"practica",1,"",0,"",0
"practics",1,"",0,"",0
"practiseth",1,"",0,"",0
"praebentes",1,"",0,"",0
"praebuit",1,"",0,"",0
"praecavere",1,"",0,"",0
"praecaveri",1,"",0,"",0
"praecellens",1,"",0,"",0
"praecellenti",1,"",0,"",0
"praeceperit",1,"",0,"",0
"praeceptor",1,"",0,"",0
"praeceptores",1,"",0,"",0
"praeceptoris",1,"",0,"",0
"praeceptorum",1,"",0,"",0
"praeceptum",1,"",0,"",0
"praecesserit",1,"",0,"",0
"praecidio",1,"",0,"",0
"praeciditur",1,"",0,"",0
"praecientia",1,"",0,"",0
"praecingitur",1,"",0,"",0
"praeciperent",1,"",0,"",0
"praecipit",1,"",0,"",0
"praecipitantur",1,"",0,"",0
"praecipitati",1,"",0,"",0
"praecipiti",1,"",0,"",0
"praecipitia",1,"",0,"",0
"praecipitium",1,"",0,"",0
"praecipue",1,"",0,"",0
"praecipuo",1,"",0,"",0
"praeclaram",1,"",0,"",0
"praeclare",1,"",0,"",0
"praeclarum",1,"",0,"",0
"praeclere",1,"",0,"",0
"praeclives",1,"",0,"",0
"praecluduntur",1,"",0,"",0
"praecones",1,"",0,"",0
"praeda",1,"",0,"",0
"praedicatio",1,"",0,"",0
"praedicere",1,"",0,"",0
"praedicto",1,"",0,"",0
"praedictoribus",1,"",0,"",0
"praedictum",1,"",0,"",0
"praedio",1,"",0,"",0
"praeesse",1,"",0,"",0
"praefecti",1,"",0,"",0
"praeferenda",1,"",0,"",0
"praefert",1,"",0,"",0
"praeferunt",1,"",0,"",0
"praefixis",1,"",0,"",0
"praegnantem",1,"",0,"",0
"praeiret",1,"",0,"",0
"praejudicat",1,"",0,"",0
"praelucerent",1,"",0,"",0
"praelus",1,"",0,"",0
"praeluxi",1,"",0,"",0
"praemeditantur",1,"",0,"",0
"praemiis",1,"",0,"",0
"praemissorum",1,"",0,"",0
"praeparat",1,"",0,"",0
"praeparatio",1,"",0,"",0
"praeparatione",1,"",0,"",0
"praeparatos",1,"",0,"",0
"praeparatum",1,"",0,"",0
"praeparatus",1,"",0,"",0
"praeponit",1,"",0,"",0
"praepositi",1,"",0,"",0
"praeproperi",1,"",0,"",0
"praeruptam",1,"",0,"",0
"praesagio",1,"",0,"",0
"praesagit",1,"",0,"",0
"praescribunt",1,"",0,"",0
"praescripsit",1,"",0,"",0
"praescripto",1,"",0,"",0
"praesentantur",1,"",0,"",0
"praesentem",1,"",0,"",0
"praesentemque",1,"",0,"",0
"praesentes",1,"",0,"",0
"praesentium",1,"",0,"",0
"praesepe",1,"",0,"",0
"praesertur",1,"",0,"",0
"praesesque",1,"",0,"",0
"praesiccant",1,"",0,"",0
"praesidem",1,"",0,"",0
"praesidentem",1,"",0,"",0
"praesides",1,"",0,"",0
"praesidio",1,"",0,"",0
"praesit",1,"",0,"",0
"praesse",1,"",0,"",0
"praessulum",1,"",0,"",0
"praestabunt",1,"",0,"",0
"praestant",1,"",0,"",0
"praestanti",1,"",0,"",0
"praestantiae",1,"",0,"",0
"praestantior",1,"",0,"",0
"praestantiores",1,"",0,"",0
"praestantiorum",1,"",0,"",0
"praestantissima",1,"",0,"",0
"praestarent",1,"",0,"",0
"praestas",1,"",0,"",0
"praestent",1,"",0,"",0
"praestigiatrices",1,"",0,"",0
"praetereundum",1,"",0,"",0
"praetereunt",1,"",0,"",0
"praeteriit",1,"",0,"",0
"praeterita",1,"",0,"",0
"praeteritarum",1,"",0,"",0
"praeteritione",1,"",0,"",0
"praeterito",1,"",0,"",0
"praeterquam",1,"",0,"",0
"praetervehare",1,"",0,"",0
"praetextatus",1,"",0,"",0
"praetextu",1,"",0,"",0
"praetio",1,"",0,"",0
"praetorian",1,"",0,"",0
"praetoriana",1,"",0,"",0
"praetulit",1,"",0,"",0
"praevaluerunt",1,"",0,"",0
"praevidere",1,"",0,"",0
"praevisa",1,"",0,"",0
"praevisis",1,"",0,"",0
"praeviso",1,"",0,"",0
"praevisum",1,"",0,"",0
"praiseth",1,"",0,"",0
"praiseworthy",1,"",0,"",0
"pramiis",1,"",0,"",0
"pramunda",1,"",0,"",0
"prance",1,"",0,"",0
"prancum",1,"",0,"",0
"prandeat",1,"",0,"",0
"prandiis",1,"",0,"",0
"pranker",1,"",0,"",0
"pranking",1,"",0,"",0
"pransus",1,"",0,"",0
"prate",1,"",0,"",0
"pratens",1,"",0,"",0
"pratensem",1,"",0,"",0
"prateolus",1,"",0,"",0
"pratorum",1,"",0,"",0
"pratum",1,"",0,"",0
"pravis",1,"",0,"",0
"pravitas",1,"",0,"",0
"pravos",1,"",0,"",0
"praxatilem",1,"",0,"",0
"praxinoe",1,"",0,"",0
"praying",1,"",0,"",0
"pre",1,"",0,"",0
"prealia",1,"",0,"",0
"prebendari",1,"",0,"",0
"prebendary",1,"",0,"",0
"prebends",1,"",0,"",0
"precario",1,"",0,"",0
"precautions",1,"",0,"",0
"prece",1,"",0,"",0
"preceptis",1,"",0,"",0
"preceris",1,"",0,"",0
"precesque",1,"",0,"",0
"precession",1,"",0,"",0
"precincts",1,"",0,"",0
"preciosis",1,"",0,"",0
"precipitates",1,"",0,"",0
"precipitiums",1,"",0,"",0
"preciseness",1,"",0,"",0
"predestinate",1,"",0,"",0
"predisposed",1,"",0,"",0
"predominate",1,"",0,"",0
"preesse",1,"",0,"",0
"prefix",1,"",0,"",0
"pregnant",1,"",0,"",0
"prelate",1,"",0,"",0
"premat",1,"",0,"",0
"prematur",1,"",0,"",0
"premeditate",1,"",0,"",0
"premens",1,"",0,"",0
"premente",1,"",0,"",0
"premi",1,"",0,"",0
"premit",1,"",0,"",0
"premitur",1,"",0,"",0
"premor",1,"",0,"",0
"premulseris",1,"",0,"",0
"premum",1,"",0,"",0
"premunda",1,"",0,"",0
"premunt",1,"",0,"",0
"prensantes",1,"",0,"",0
"prereptum",1,"",0,"",0
"presage",1,"",0,"",0
"presb",1,"",0,"",0
"prescribing",1,"",0,"",0
"presentes",1,"",0,"",0
"presentest",1,"",0,"",0
"presentiaque",1,"",0,"",0
"presenting",1,"",0,"",0
"presertim",1,"",0,"",0
"preservative",1,"",0,"",0
"preserving",1,"",0,"",0
"president",1,"",0,"",0
"presides",1,"",0,"",0
"presses",1,"",0,"",0
"presupposing",1,"",0,"",0
"preterition",1,"",0,"",0
"preternatural",1,"",0,"",0
"pretia",1,"",0,"",0
"pretiosior",1,"",0,"",0
"prevaileth",1,"",0,"",0
"preyed",1,"",0,"",0
"preying",1,"",0,"",0
"priamus",1,"",0,"",0
"priapeian",1,"",0,"",0
"priapeiis",1,"",0,"",0
"priapismo",1,"",0,"",0
"priapo",1,"",0,"",0
"priced",1,"",0,"",0
"prices",1,"",0,"",0
"prick",1,"",0,"",0
"pricking",1,"",0,"",0
"prickles",1,"",0,"",0
"pricks",1,"",0,"",0
"prideaux",1,"",0,"",0
"pries",1,"",0,"",0
"priesthood",1,"",0,"",0
"primae",1,"",0,"",0
"primaevi",1,"",0,"",0
"primaque",1,"",0,"",0
"primaria",1,"",0,"",0
"primi",1,"",0,"",0
"primitias",1,"",0,"",0
"primordia",1,"",0,"",0
"primordiis",1,"",0,"",0
"primusque",1,"",0,"",0
"princ",1,"",0,"",0
"princely",1,"",0,"",0
"princip",1,"",0,"",0
"principalia",1,"",0,"",0
"principatu",1,"",0,"",0
"principia",1,"",0,"",0
"principibus",1,"",0,"",0
"principio",1,"",0,"",0
"princum",1,"",0,"",0
"prioris",1,"",0,"",0
"priors",1,"",0,"",0
"priorum",1,"",0,"",0
"priscae",1,"",0,"",0
"priscilianists",1,"",0,"",0
"priscis",1,"",0,"",0
"priscorum",1,"",0,"",0
"pristine",1,"",0,"",0
"pristini",1,"",0,"",0
"pritanaeo",1,"",0,"",0
"prithee",1,"",0,"",0
"privabor",1,"",0,"",0
"privacy",1,"",0,"",0
"privam",1,"",0,"",0
"privatae",1,"",0,"",0
"privatam",1,"",0,"",0
"privately",1,"",0,"",0
"privates",1,"",0,"",0
"privavit",1,"",0,"",0
"privileg",1,"",0,"",0
"privileged",1,"",0,"",0
"privily",1,"",0,"",0
"probabilis",1,"",0,"",0
"probanda",1,"",0,"",0
"probant",1,"",0,"",0
"probare",1,"",0,"",0
"probari",1,"",0,"",0
"probatae",1,"",0,"",0
"probatque",1,"",0,"",0
"probe",1,"",0,"",0
"probitasque",1,"",0,"",0
"probitate",1,"",0,"",0
"probitatis",1,"",0,"",0
"probo",1,"",0,"",0
"probos",1,"",0,"",0
"probro",1,"",0,"",0
"procacibus",1,"",0,"",0
"procacities",1,"",0,"",0
"procedat",1,"",0,"",0
"procedit",1,"",0,"",0
"procedunt",1,"",0,"",0
"procellis",1,"",0,"",0
"procerior",1,"",0,"",0
"process",1,"",0,"",0
"procinctu",1,"",0,"",0
"proclinatas",1,"",0,"",0
"proco",1,"",0,"",0
"proconsul",1,"",0,"",0
"procrastes",1,"",0,"",0
"procrastinations",1,"",0,"",0
"procreandis",1,"",0,"",0
"procreare",1,"",0,"",0
"procreation",1,"",0,"",0
"procreationes",1,"",0,"",0
"procreatrix",1,"",0,"",0
"procris",1,"",0,"",0
"proculcata",1,"",0,"",0
"procurations",1,"",0,"",0
"procurator",1,"",0,"",0
"procurements",1,"",0,"",0
"procurent",1,"",0,"",0
"prodere",1,"",0,"",0
"proderit",1,"",0,"",0
"prodidere",1,"",0,"",0
"prodidisti",1,"",0,"",0
"prodig",1,"",0,"",0
"prodiga",1,"",0,"",0
"prodigas",1,"",0,"",0
"prodigi",1,"",0,"",0
"prodigia",1,"",0,"",0
"prodigiosa",1,"",0,"",0
"prodigit",1,"",0,"",0
"prodigium",1,"",0,"",0
"prodigos",1,"",0,"",0
"proditio",1,"",0,"",0
"proditor",1,"",0,"",0
"proditum",1,"",0,"",0
"producantur",1,"",0,"",0
"producat",1,"",0,"",0
"producere",1,"",0,"",0
"produceret",1,"",0,"",0
"produces",1,"",0,"",0
"produnt",1,"",0,"",0
"produxere",1,"",0,"",0
"proelio",1,"",0,"",0
"proemia",1,"",0,"",0
"profaned",1,"",0,"",0
"profanely",1,"",0,"",0
"profanum",1,"",0,"",0
"profatus",1,"",0,"",0
"profecit",1,"",0,"",0
"profectas",1,"",0,"",0
"profecti",1,"",0,"",0
"profectiones",1,"",0,"",0
"profectu",1,"",0,"",0
"proferet",1,"",0,"",0
"proferre",1,"",0,"",0
"proferuntur",1,"",0,"",0
"professes",1,"",0,"",0
"professione",1,"",0,"",0
"professionibus",1,"",0,"",0
"proffers",1,"",0,"",0
"proficiscere",1,"",0,"",0
"profited",1,"",0,"",0
"profitemur",1,"",0,"",0
"profitentur",1,"",0,"",0
"profiteth",1,"",0,"",0
"profits",1,"",0,"",0
"profligandis",1,"",0,"",0
"profligata",1,"",0,"",0
"profluente",1,"",0,"",0
"profluvio",1,"",0,"",0
"profoundly",1,"",0,"",0
"profugi",1,"",0,"",0
"profugiet",1,"",0,"",0
"profunda",1,"",0,"",0
"profundam",1,"",0,"",0
"profunde",1,"",0,"",0
"profundis",1,"",0,"",0
"profundissimae",1,"",0,"",0
"profundities",1,"",0,"",0
"profundum",1,"",0,"",0
